1.0,1.0,1.0
1.43869,1.87737,0.04545
1.3846,1.27642,0.04116
1.3805,1.36822,0.04739
1.35787,1.26732,0.03584
1.3069,1.05207,0.03025
1.25583,0.9494,0.02916
1.20981,0.88768,0.02705
1.16541,0.81021,0.02438
1.12606,0.77194,0.02426
1.09565,0.79154,0.02389
1.0674,0.75658,0.02282
1.04272,0.74664,0.02369
1.02407,0.78154,0.02429
1.01028,0.81728,0.02606
0.99995,0.84496,0.0262
0.99153,0.85692,0.0259
0.98366,0.84979,0.02555
0.97665,0.85042,0.02507
0.97026,0.84885,0.02534
0.96512,0.86238,0.02657
0.96126,0.88021,0.02632
0.95774,0.88031,0.0264
0.95419,0.87239,0.02576
0.95049,0.86177,0.02559
0.94752,0.87333,0.02568
0.94448,0.86534,0.02594
0.94231,0.88389,0.02641
0.94076,0.89728,0.02643
0.9395,0.90281,0.02613
0.93833,0.90332,0.02665
0.93776,0.9201,0.02734
0.93734,0.92408,0.02709
0.93674,0.9167,0.02688
0.93635,0.92301,0.02697
0.93619,0.93088,0.02696
0.93615,0.93475,0.02698
0.93619,0.93736,0.02692
0.93629,0.94005,0.02706
0.93673,0.95409,0.02765
0.93742,0.96482,0.02769
0.938,0.96213,0.02732
0.93854,0.96125,0.02748
0.93932,0.97254,0.02762
0.94032,0.9845,0.02804
0.94136,0.98833,0.02799
0.94245,0.99245,0.02844
0.94353,0.99425,0.02801
0.94439,0.98559,0.02804
0.94522,0.98581,0.02758
0.94594,0.98192,0.02743
0.94657,0.97862,0.02752
0.94733,0.987,0.02784
0.94817,0.99258,0.02774
0.94893,0.99005,0.02767
0.9495,0.98093,0.02734
0.95006,0.98161,0.02734
0.95056,0.9789,0.02735
0.95103,0.97839,0.02696
0.95146,0.97668,0.02704
0.9519,0.97857,0.02698
0.95228,0.97523,0.02699
0.9527,0.97883,0.02674
0.95307,0.97625,0.02671
0.95346,0.97836,0.02668
0.95385,0.97907,0.02673
0.95423,0.9793,0.02678
0.95473,0.98867,0.02715
0.9554,1.00048,0.02756
0.95613,1.00704,0.02741
0.95686,1.00741,0.02761
0.95755,1.00709,0.02745
0.95819,1.00433,0.02738
0.95881,1.00378,0.02734
0.9594,1.00287,0.02733
0.95997,1.00268,0.02744
0.96062,1.01027,0.02758
0.96122,1.00752,0.02746
0.96183,1.0094,0.02762
0.96244,1.01026,0.0275
0.96303,1.01035,0.02736
0.96361,1.01058,0.02746
0.96425,1.01721,0.02763
0.96495,1.02228,0.02766
0.96564,1.02358,0.02764
0.96628,1.02116,0.02747
0.96691,1.0211,0.02757
0.96752,1.02013,0.02739
0.9681,1.01993,0.02738
0.96866,1.0185,0.02747
0.9692,1.01745,0.02735
0.96978,1.02233,0.02752
0.97037,1.02484,0.02763
0.971,1.02928,0.02774
0.97163,1.03084,0.02764
0.97223,1.02998,0.02774
0.97282,1.02902,0.02769
0.97345,1.03461,0.02791
0.97412,1.03943,0.02798
0.97479,1.04164,0.02796
0.97549,1.04494,0.02806
0.97617,1.04478,0.02806
0.97681,1.04197,0.02795
0.97748,1.04718,0.02812
0.97819,1.05161,0.02822
0.9789,1.0534,0.02814
0.97959,1.05264,0.02821
0.98023,1.04879,0.02815
0.98082,1.04504,0.02795
0.98139,1.04342,0.02804
0.98198,1.04699,0.02809
0.98257,1.04759,0.0281
0.98313,1.04579,0.02804
0.9837,1.04883,0.02825
0.98429,1.0517,0.02829
0.98489,1.05386,0.02832
0.98546,1.05102,0.02823
0.98599,1.04816,0.02829
0.98653,1.05064,0.02836
0.98707,1.05064,0.02841
0.98757,1.0482,0.02835
0.98811,1.05299,0.02853
0.98863,1.05212,0.02845
0.98917,1.05551,0.02874
0.98975,1.06174,0.02872
0.99031,1.05988,0.02879
0.99085,1.05939,0.02872
0.99135,1.05513,0.02857
0.99183,1.0529,0.02862
0.99235,1.05926,0.02884
0.99291,1.06538,0.02899
0.99348,1.06896,0.02913
0.99405,1.06926,0.02907
0.99456,1.06251,0.02896
0.99507,1.06272,0.02904
0.9956,1.06735,0.02921
0.99618,1.07459,0.02936
0.99674,1.07417,0.02938
0.9973,1.07431,0.02941
0.99785,1.07373,0.0294
0.99839,1.07425,0.02949
0.99893,1.07541,0.02947
0.99944,1.07259,0.02942
0.99992,1.06862,0.0293
1.00037,1.06375,0.02926
1.00082,1.06742,0.02954
1.00131,1.07226,0.02967
1.00179,1.07165,0.02962
1.00224,1.07002,0.02968
1.00271,1.07222,0.02972
1.00321,1.07784,0.03003
1.00372,1.08065,0.03001
1.00422,1.0799,0.03001
1.00472,1.08255,0.03021
1.00524,1.08472,0.03015
1.00575,1.08541,0.03027
1.00627,1.08703,0.03039
1.0068,1.08929,0.0305
1.00731,1.08766,0.03051
1.0078,1.08669,0.03049
1.00829,1.08611,0.03052
1.00876,1.08474,0.03055
1.00921,1.08188,0.03052
1.00966,1.08267,0.03055
1.0101,1.08244,0.03064
1.01053,1.08147,0.03058
1.01096,1.08254,0.03062
1.01138,1.0815,0.03059
1.01179,1.08135,0.03065
1.01219,1.0793,0.03065
1.01259,1.08046,0.03075
1.013,1.0834,0.03102
