1.0,1.0,1.0
1.26723,1.53447,0.03061
1.24979,1.2149,0.04651
1.27295,1.34245,0.0437
1.2809,1.3127,0.03985
1.2656,1.18909,0.03575
1.24646,1.1316,0.03516
1.22595,1.0824,0.034
1.20615,1.04775,0.03245
1.19115,1.05617,0.03219
1.17639,1.02879,0.03029
1.16182,1.00146,0.03054
1.14732,0.97339,0.03047
1.13342,0.95265,0.02886
1.12015,0.93441,0.02887
1.10945,0.94902,0.02951
1.10124,0.96979,0.02958
1.09414,0.97354,0.02922
1.08812,0.97972,0.02881
1.08266,0.97899,0.02971
1.07917,1.00933,0.03042
1.0759,1.00711,0.03074
1.07334,1.0171,0.03028
1.07039,1.00261,0.03016
1.06745,0.99693,0.02913
1.06448,0.99,0.02942
1.06202,0.99826,0.02922
1.05962,0.99481,0.0292
1.05747,0.99732,0.02924
1.05526,0.99097,0.02873
1.05296,0.984,0.0288
1.05057,0.97666,0.02853
1.04816,0.97078,0.02816
1.04558,0.96067,0.02807
1.04325,0.96403,0.02796
1.04098,0.96127,0.028
1.03869,0.95652,0.02735
1.03624,0.94549,0.02724
1.03392,0.94579,0.02742
1.03192,0.9538,0.02736
1.02991,0.94956,0.02719
1.02798,0.94876,0.02689
1.02606,0.94546,0.02669
1.02402,0.93643,0.02639
1.02219,0.94169,0.02659
1.02035,0.93727,0.02654
1.01853,0.93514,0.0266
1.01699,0.9444,0.02686
1.01584,0.96089,0.02734
1.01487,0.96707,0.02709
1.01391,0.96581,0.02698
1.01293,0.96331,0.02713
1.01215,0.97164,0.0272
1.01141,0.97203,0.02734
1.01066,0.96992,0.02708
1.00984,0.96509,0.02679
1.00896,0.95969,0.0267
1.00816,0.96262,0.02682
1.00749,0.96829,0.02692
1.00686,0.97009,0.02696
1.00626,0.96973,0.02668
1.00557,0.96388,0.02638
1.00485,0.96028,0.02628
1.0041,0.95653,0.02607
1.00325,0.94915,0.02589
1.00239,0.94641,0.02576
1.00159,0.94851,0.02594
1.0008,0.94803,0.02585
1.00001,0.94613,0.02589
0.99931,0.95123,0.02593
0.99861,0.9494,0.02583
0.99789,0.94673,0.02576
0.99711,0.9408,0.02565
0.99631,0.93822,0.02553
0.9955,0.93534,0.02547
0.99474,0.93814,0.02554
0.99399,0.93657,0.02552
0.99326,0.93753,0.02557
0.99253,0.93563,0.02549
0.99183,0.93618,0.02543
0.99109,0.93231,0.02529
0.99035,0.93028,0.02506
0.98963,0.93028,0.02522
0.98897,0.93446,0.02519
0.98835,0.93617,0.02521
0.98775,0.93658,0.02531
0.98724,0.9434,0.0255
0.98675,0.94414,0.02545
0.98628,0.94518,0.02533
0.98582,0.94512,0.02553
0.98542,0.94922,0.02561
0.98509,0.9546,0.02576
0.98477,0.9553,0.02555
0.98441,0.95097,0.02553
0.98399,0.94492,0.02527
0.98351,0.93776,0.02518
0.98299,0.9333,0.02511
0.98252,0.93659,0.02508
0.98203,0.9336,0.02507
0.98152,0.93173,0.02497
0.98103,0.93214,0.02502
0.98056,0.93287,0.02507
0.98009,0.93163,0.02487
0.97957,0.92645,0.02481
0.97906,0.92613,0.02475
0.97856,0.92589,0.02493
0.9781,0.92889,0.02487
0.97765,0.92964,0.02497
0.9772,0.92876,0.02489
0.97677,0.92963,0.02497
0.97637,0.9326,0.02502
0.97599,0.93364,0.02499
0.97561,0.93385,0.02515
0.97529,0.93928,0.02527
0.97501,0.94245,0.02545
0.97476,0.94653,0.02556
0.97453,0.94751,0.02541
0.97426,0.94268,0.0253
0.97398,0.94069,0.02534
0.97369,0.93891,0.02533
0.9734,0.9393,0.02551
0.97314,0.94194,0.02542
0.97285,0.93689,0.02533
0.97258,0.9398,0.02548
0.97233,0.94125,0.02547
0.97207,0.93975,0.02549
0.9718,0.93734,0.02546
0.97155,0.94014,0.0255
0.97132,0.94127,0.02551
0.97108,0.94017,0.02551
0.97086,0.94181,0.02556
0.97064,0.94307,0.02578
0.97049,0.95004,0.02584
0.97032,0.94801,0.02582
0.97016,0.94784,0.02581
0.96999,0.94772,0.02585
0.96984,0.95001,0.0259
0.96968,0.94774,0.02596
0.96955,0.95162,0.02599
0.96941,0.94971,0.02599
0.96927,0.94919,0.026
0.96911,0.94691,0.02592
0.96896,0.94701,0.02599
0.96881,0.9471,0.02604
0.96866,0.94789,0.02607
0.96851,0.94604,0.02619
0.96839,0.95154,0.02633
0.96827,0.95092,0.02628
0.96816,0.9522,0.02638
0.96806,0.9518,0.02638
