1.0,1.0,1.0
1.47154,1.94307,0.05556
1.44144,1.38125,0.04077
1.36821,1.14851,0.03543
1.3221,1.13767,0.03614
1.2789,1.06288,0.03295
1.24622,1.05018,0.03358
1.22124,1.04635,0.03278
1.1955,0.98959,0.03043
1.17374,0.97793,0.0305
1.15483,0.96565,0.02828
1.13542,0.92199,0.02879
1.11817,0.91114,0.02851
1.10597,0.94744,0.02999
1.09623,0.95986,0.03049
1.08746,0.95583,0.02903
1.0802,0.96402,0.0296
1.0741,0.97052,0.02879
1.07025,1.00094,0.03022
1.06766,1.01833,0.02994
1.0648,1.00764,0.03069
1.06221,1.00789,0.03065
1.05992,1.00951,0.03032
1.0573,0.9971,0.02955
1.05458,0.98927,0.02949
1.05235,0.99658,0.02925
1.04999,0.98855,0.02959
1.04849,1.00792,0.02947
1.04732,1.01476,0.0297
1.04631,1.01685,0.02959
1.04523,1.01304,0.02943
1.04407,1.00791,0.0297
1.04321,1.01596,0.02978
1.04256,1.02087,0.03014
1.04197,1.02208,0.02945
1.04118,1.0134,0.02939
1.04054,1.01744,0.02954
1.04032,1.03217,0.02985
1.04014,1.03326,0.02973
1.03988,1.02985,0.02938
1.03955,1.02636,0.0294
1.03916,1.02328,0.02896
1.03888,1.02684,0.0292
1.03888,1.03914,0.02934
1.03893,1.04113,0.02938
1.0389,1.03766,0.0295
1.03916,1.05087,0.02993
1.03954,1.05735,0.02995
1.03982,1.05328,0.0299
1.04013,1.05552,0.02985
1.04056,1.06181,0.0299
1.04108,1.06791,0.0298
1.04151,1.06381,0.02998
1.04207,1.07175,0.0301
1.04269,1.07592,0.03011
1.04326,1.07484,0.03012
1.04387,1.0782,0.03001
1.04447,1.07823,0.02989
1.04495,1.07303,0.02983
1.0455,1.07782,0.02999
1.04602,1.07741,0.02976
1.04656,1.07936,0.02967
1.04711,1.08135,0.02983
1.04766,1.08251,0.0296
1.04818,1.08113,0.02938
1.04855,1.07285,0.02915
1.04878,1.06377,0.0289
1.04889,1.05631,0.02879
1.04905,1.05968,0.02889
1.04908,1.05138,0.02852
1.04898,1.04221,0.02834
1.04885,1.03921,0.02848
1.04876,1.04248,0.02839
1.04862,1.03847,0.02821
1.04844,1.03515,0.02824
1.04823,1.03201,0.0281
1.04798,1.02894,0.02795
1.04764,1.02214,0.02787
1.04732,1.02185,0.02793
1.04703,1.02394,0.02783
1.04672,1.02258,0.02766
1.04632,1.01389,0.02731
1.04591,1.01211,0.02747
1.04554,1.0147,0.02736
1.04514,1.01173,0.0272
1.04467,1.00469,0.02713
1.04425,1.0082,0.02721
1.04385,1.00869,0.02715
1.04348,1.01123,0.02725
1.04313,1.01163,0.02712
1.04274,1.00759,0.02709
1.04233,1.00558,0.02708
1.04195,1.00663,0.02699
1.04156,1.00581,0.02701
1.04113,1.00073,0.02685
1.0407,0.99903,0.02687
1.04023,0.99503,0.02676
1.0398,0.99867,0.02688
1.03943,1.00323,0.02701
1.03906,1.00229,0.02679
1.0387,1.00218,0.02712
1.03843,1.01119,0.02717
1.03816,1.01119,0.02712
1.0379,1.01066,0.02708
1.03762,1.00878,0.02701
1.03734,1.00795,0.02688
1.03706,1.00721,0.0271
1.03683,1.01268,0.02723
1.03659,1.01001,0.02705
1.03633,1.00837,0.02697
1.03605,1.00472,0.02691
1.03574,1.00183,0.02689
1.03546,1.00406,0.02691
1.03516,1.00104,0.02686
1.03486,1.00134,0.02693
1.03456,0.99997,0.02689
1.03426,0.99944,0.02687
1.03398,1.00093,0.02702
1.03372,1.00322,0.02703
1.03345,1.00082,0.02699
1.03316,0.99826,0.02695
1.03285,0.99518,0.02687
1.03253,0.99351,0.02705
1.03227,1.00119,0.02713
1.03201,0.99942,0.02701
1.03173,0.99687,0.02705
1.03148,1.00041,0.0272
1.03127,1.00383,0.02726
1.03105,1.00306,0.02715
1.03084,1.00409,0.02727
1.03063,1.00244,0.02721
1.03042,1.00343,0.0272
1.03016,0.99639,0.02714
1.02991,0.99676,0.02728
1.02969,0.99909,0.02721
1.02944,0.99665,0.02712
1.02918,0.99294,0.02708
1.0289,0.99144,0.02711
1.02862,0.98963,0.02703
1.02833,0.98798,0.02705
1.02802,0.98503,0.02701
