1.0,1.0,1.0
1.36681,1.73362,0.04762
1.32323,1.23606,0.03872
1.27348,1.12425,0.03744
1.23937,1.10294,0.03509
1.2043,1.02896,0.03276
1.18235,1.05064,0.03234
1.15846,0.99117,0.03206
1.14122,1.00337,0.03075
1.12401,0.96911,0.0301
1.10687,0.93544,0.02753
1.08964,0.90008,0.02756
1.0754,0.90462,0.02942
1.06843,0.97771,0.03103
1.0636,0.99598,0.03089
1.05921,0.9935,0.03037
1.05562,0.99818,0.03053
1.05254,1.00003,0.03014
1.04994,1.00321,0.02949
1.0463,0.97717,0.02912
1.04282,0.9731,0.02937
1.03979,0.97628,0.02991
1.03719,0.98005,0.02935
1.03497,0.98371,0.02979
1.03343,0.99659,0.02972
1.03273,1.0152,0.03035
1.03311,1.04292,0.03092
1.03341,1.04169,0.03042
1.03352,1.03654,0.0302
1.03337,1.02912,0.0302
1.03374,1.04469,0.03074
1.03444,1.056,0.03116
1.03516,1.05829,0.03109
1.03565,1.0519,0.03077
1.03589,1.04395,0.03003
1.03581,1.03312,0.03002
1.0358,1.03551,0.02971
1.03567,1.03072,0.02973
1.03576,1.03921,0.02966
1.03563,1.03055,0.02936
1.03532,1.02303,0.02929
1.03506,1.02429,0.02911
1.03482,1.02456,0.02907
1.03451,1.0214,0.02889
1.03421,1.02079,0.02879
1.03388,1.01933,0.02882
1.03341,1.01191,0.02865
1.03289,1.00815,0.02856
1.03227,1.00257,0.02831
1.03163,1.00018,0.02815
1.03097,0.99818,0.02787
1.03032,0.99688,0.02787
1.0298,1.00283,0.02803
1.02938,1.00736,0.02839
1.02917,1.01768,0.0285
1.02889,1.01377,0.02827
1.0286,1.0121,0.02821
1.02834,1.01339,0.02812
1.02805,1.01149,0.0281
1.02782,1.01411,0.02812
1.02756,1.01213,0.02781
1.02718,1.00375,0.02769
1.02687,1.00768,0.02752
1.02651,1.00362,0.0275
1.0262,1.00661,0.02755
1.02595,1.00991,0.02765
1.02574,1.01195,0.02761
1.0255,1.00929,0.02749
1.02524,1.00756,0.02755
1.02492,1.00302,0.02735
1.02464,1.00448,0.02743
1.02431,1.00091,0.0274
1.02402,1.00369,0.02745
1.02373,1.00245,0.02733
1.02346,1.00297,0.02737
1.02321,1.00451,0.02734
1.02301,1.00794,0.02747
1.02281,1.00785,0.02754
1.02262,1.00714,0.02743
1.02243,1.00792,0.02748
1.02221,1.00469,0.02724
1.02199,1.00381,0.02715
1.02177,1.00417,0.02723
1.02156,1.00413,0.02707
1.02139,1.00687,0.02725
1.02129,1.01259,0.02728
1.02117,1.01073,0.0272
1.02101,1.00773,0.02714
1.0209,1.0104,0.02726
1.02076,1.00876,0.02707
1.02058,1.00454,0.02697
1.02044,1.00779,0.02714
1.02031,1.00784,0.02706
1.02016,1.0065,0.02706
1.02003,1.00794,0.02719
1.0199,1.00716,0.02705
1.01971,1.00152,0.02679
1.01946,0.99566,0.02672
1.01922,0.99532,0.02682
1.01904,1.00102,0.02695
1.0189,1.00489,0.02698
1.01876,1.00476,0.02695
1.0186,1.0027,0.02689
1.01847,1.00446,0.02696
1.01838,1.00903,0.02706
1.01829,1.00947,0.02701
1.0182,1.00837,0.02697
1.01811,1.00843,0.02712
1.01802,1.00813,0.02702
1.01797,1.01247,0.02719
1.01792,1.01298,0.02721
1.0179,1.0154,0.02727
1.01788,1.01581,0.02732
1.01786,1.0155,0.02722
1.01782,1.01356,0.02725
1.01775,1.0096,0.0271
1.01765,1.00625,0.02702
1.01755,1.00564,0.02704
1.01745,1.00502,0.02709
1.01733,1.00309,0.02709
1.01719,1.00047,0.02695
1.01704,0.9988,0.02705
1.01688,0.99791,0.02695
1.01671,0.99549,0.02691
1.01653,0.99398,0.02694
1.01636,0.99477,0.02697
1.01618,0.99401,0.02692
1.01598,0.99055,0.02679
1.01576,0.98735,0.02675
1.01554,0.98714,0.02682
1.01531,0.98582,0.02675
1.0151,0.9876,0.02686
1.01488,0.98568,0.02682
1.01465,0.98375,0.02684
1.01442,0.98445,0.0268
1.01419,0.98279,0.02675
1.01396,0.98302,0.02684
1.01374,0.98294,0.02679
1.01349,0.97896,0.02679
1.01325,0.98044,0.02681
1.01301,0.97986,0.02693
1.01278,0.97988,0.02684
1.01254,0.97894,0.02683
1.01231,0.97937,0.02686
1.01207,0.97703,0.0269
1.01183,0.97619,0.027
1.01161,0.98039,0.02717
1.01142,0.98308,0.02724
1.01124,0.98543,0.02735
1.01108,0.98652,0.02737
1.01091,0.9862,0.02741
1.01075,0.98624,0.02736
1.01059,0.98614,0.0274
1.01044,0.98709,0.02738
1.01029,0.98695,0.02746
1.01013,0.98646,0.02749
1.00998,0.98542,0.02743
1.0098,0.98222,0.02759
1.00966,0.98656,0.0277
1.00952,0.98799,0.02776
1.00939,0.98801,0.02772
1.00923,0.98456,0.02774
1.00908,0.98446,0.02783
1.00895,0.98742,0.02782
1.00879,0.98298,0.02774
1.00861,0.97896,0.02765
1.00843,0.97835,0.02767
1.00825,0.97757,0.02763
1.00806,0.97703,0.02769
1.0079,0.98059,0.02787
1.00775,0.98242,0.02789
1.0076,0.98215,0.02806
1.00747,0.98374,0.02803
1.00733,0.98457,0.02816
1.00722,0.98832,0.02835
1.00713,0.98971,0.02837
1.00703,0.99031,0.02849
1.00693,0.98989,0.02855
1.00684,0.99062,0.02856
1.00675,0.99095,0.02853
1.00667,0.99225,0.02865
1.0066,0.99246,0.0286
1.00652,0.99258,0.0287
1.00647,0.99767,0.02886
1.00642,0.99764,0.02898
1.00639,0.99927,0.02898
1.00634,0.99723,0.02894
1.00629,0.99809,0.02907
1.00627,1.00229,0.02925
1.00625,1.00159,0.02923
1.00621,0.99843,0.02915
1.00616,0.99692,0.02912
1.00611,0.99629,0.02915
1.00605,0.99589,0.0292
1.006,0.99552,0.02916
1.00594,0.99408,0.02928
1.00588,0.99513,0.02941
1.00583,0.99576,0.02935
1.00577,0.99427,0.0293
1.0057,0.99178,0.02932
1.00562,0.9891,0.02924
1.00554,0.98846,0.02928
1.00543,0.98457,0.02919
1.00533,0.98408,0.02929
1.00522,0.98389,0.02928
1.00512,0.98405,0.02934
1.00501,0.98255,0.02935
1.0049,0.98173,0.0294
1.00479,0.98212,0.02942
1.00468,0.98099,0.0295
1.00457,0.98119,0.02945
1.00445,0.98052,0.02957
1.00435,0.98177,0.02967
1.00425,0.98369,0.02971
1.00415,0.98231,0.02973
1.00404,0.98164,0.02972
1.00394,0.98047,0.02976
1.00383,0.98092,0.02992
1.00373,0.98215,0.0299
1.00363,0.9817,0.02996
1.00353,0.98057,0.02992
1.00342,0.98003,0.03001
1.00331,0.97912,0.02998
1.00319,0.97631,0.03007
1.00308,0.97713,0.03004
1.00296,0.97596,0.03009
1.00284,0.97643,0.03008
1.00272,0.97572,0.03006
1.0026,0.97539,0.03023
1.00249,0.9782,0.03027
1.00238,0.97709,0.03028
1.00227,0.97558,0.03028
1.00215,0.97382,0.03028
1.00202,0.97311,0.03031
1.0019,0.97369,0.03034
1.00179,0.97427,0.03039
1.00168,0.97675,0.0305
1.00158,0.97902,0.03068
1.0015,0.98167,0.03069
1.00142,0.98147,0.03073
1.00134,0.98281,0.03079
1.00126,0.98224,0.0308
1.00118,0.98084,0.03077
1.00109,0.97984,0.03079
1.001,0.97972,0.03079
1.00092,0.98052,0.03086
1.00084,0.9802,0.03089
1.00075,0.97911,0.03086
1.00066,0.97781,0.03086
1.00056,0.97754,0.0309
1.00046,0.97567,0.03091
1.00037,0.97596,0.03097
1.00027,0.97575,0.03096
1.00017,0.97564,0.03102
1.00008,0.97686,0.03113
0.99999,0.97784,0.03114
0.99991,0.97819,0.03119
0.99983,0.97881,0.03126
0.99975,0.97869,0.03132
0.99966,0.97778,0.0313
0.99957,0.97536,0.03127
0.99947,0.97469,0.0313
0.99938,0.97505,0.03131
0.99929,0.97621,0.03137
0.9992,0.97481,0.03135
0.99911,0.97462,0.03143
0.99902,0.97505,0.03146
0.99894,0.97685,0.03158
0.99886,0.97885,0.03164
0.99879,0.97863,0.03166
0.99871,0.97898,0.0317
0.99864,0.97959,0.03176
0.99857,0.97853,0.03176
0.9985,0.97879,0.03186
0.99844,0.98186,0.03196
0.99838,0.9821,0.03202
0.99832,0.98294,0.03203
0.99826,0.98141,0.03198
0.9982,0.9807,0.03202
0.99813,0.97834,0.032
0.99806,0.97846,0.03201
0.99798,0.97678,0.03201
0.9979,0.97609,0.03199
0.99783,0.97659,0.03209
0.99776,0.97725,0.03213
0.99769,0.97847,0.03222
0.99762,0.97895,0.03223
0.99756,0.97793,0.03222
0.99749,0.97802,0.03228
0.99742,0.97795,0.0323
0.99736,0.97965,0.03247
0.9973,0.98031,0.03251
0.99725,0.98192,0.03264
0.9972,0.98438,0.03273
0.99717,0.98594,0.03277
0.99713,0.98525,0.03282
0.99709,0.98583,0.03281
0.99704,0.98405,0.03282
0.997,0.98377,0.03286
0.99695,0.9819,0.03289
0.9969,0.98141,0.03287
0.99684,0.98028,0.03289
0.99679,0.98013,0.0329
0.99673,0.98004,0.0329
0.99668,0.97939,0.03297
0.99662,0.97945,0.03299
0.99656,0.97923,0.03303
0.99651,0.97998,0.03308
0.99645,0.97972,0.03311
0.9964,0.98027,0.03315
0.99635,0.97975,0.03317
0.9963,0.98155,0.03328
0.99626,0.98224,0.0333
0.99621,0.98047,0.0333
0.99616,0.98121,0.03339
0.99612,0.9826,0.03341
0.99607,0.98296,0.03343
0.99603,0.98129,0.03337
0.99598,0.98047,0.03339
0.99593,0.98162,0.03352
0.99589,0.98207,0.03352
0.99585,0.98211,0.03351
0.9958,0.98078,0.03347
0.99576,0.98086,0.0335
0.99571,0.98073,0.03356
0.99566,0.98124,0.03358
0.99562,0.98163,0.03359
0.99558,0.98168,0.0336
0.99553,0.97977,0.03359
0.99548,0.97972,0.03359
0.99543,0.9789,0.03364
0.99538,0.97915,0.0337
0.99534,0.9794,0.0337
0.99529,0.97984,0.03378
0.99525,0.98053,0.0338
0.9952,0.98035,0.03379
0.99515,0.97936,0.03379
0.9951,0.97795,0.03374
0.99505,0.97694,0.0338
0.995,0.97645,0.03375
0.99494,0.97598,0.0338
0.99488,0.97579,0.03381
0.99482,0.97404,0.03379
0.99476,0.97467,0.0339
0.99471,0.9756,0.03393
0.99465,0.97599,0.03396
0.9946,0.97551,0.034
0.99454,0.97506,0.03403
0.99449,0.97595,0.03405
0.99444,0.97557,0.03405
0.99438,0.9756,0.03407
0.99433,0.9761,0.03413
0.99429,0.97848,0.03427
0.99425,0.98103,0.03436
0.99421,0.98149,0.03438
0.99418,0.98206,0.03444
0.99415,0.98264,0.03449
0.99412,0.98417,0.03459
0.99409,0.98551,0.03464
0.99407,0.98697,0.03472
0.99406,0.98865,0.03479
0.99404,0.98879,0.0348
0.99403,0.98831,0.03483
0.99401,0.98807,0.03481
0.994,0.98816,0.03486
0.99398,0.98897,0.03488
0.99397,0.9895,0.0349
0.99396,0.99008,0.03494
0.99395,0.98919,0.03494
0.99394,0.98996,0.03499
0.99393,0.99066,0.03505
0.99392,0.99169,0.03515
0.99392,0.99237,0.03516
0.99392,0.99333,0.03523
0.99391,0.99358,0.0352
0.99391,0.99234,0.03522
0.99391,0.99237,0.03527
0.9939,0.99313,0.03526
0.9939,0.993,0.03528
0.9939,0.99191,0.03525
0.99389,0.99182,0.03533
0.99389,0.99366,0.03538
0.99389,0.99375,0.03542
0.99389,0.99483,0.03548
0.99389,0.99437,0.03547
0.99389,0.99273,0.03543
0.99389,0.99253,0.03541
0.99388,0.99223,0.03546
0.99388,0.99334,0.03556
0.99388,0.99522,0.0356
0.99389,0.99625,0.03564
0.9939,0.99576,0.03561
0.9939,0.99613,0.03572
0.99391,0.99607,0.03568
0.99391,0.99511,0.03571
0.99391,0.99532,0.03574
0.99392,0.99468,0.0357
0.99391,0.99349,0.0357
0.99392,0.99453,0.03577
0.99392,0.99457,0.03578
0.99392,0.995,0.03581
0.99392,0.99496,0.03583
0.99393,0.99494,0.03584
0.99393,0.99531,0.03593
0.99394,0.99702,0.03598
0.99394,0.99699,0.03603
0.99395,0.99791,0.03601
0.99396,0.99732,0.03602
0.99397,0.99784,0.03606
0.99398,0.99796,0.03604
0.99399,0.99646,0.03606
0.99399,0.99692,0.03608
0.994,0.99621,0.03609
0.994,0.99517,0.0361
0.994,0.99449,0.0361
0.994,0.99394,0.0361
0.994,0.9939,0.03617
0.99401,0.99477,0.0362
0.99401,0.99561,0.03624
0.99401,0.99622,0.03631
0.99402,0.99672,0.03635
0.99403,0.99743,0.03638
0.99404,0.99774,0.03639
0.99405,0.99814,0.03643
0.99406,0.99828,0.03645
0.99407,0.99967,0.0365
0.99409,1.0011,0.03658
0.9941,1.00176,0.0366
0.99412,1.00179,0.0366
0.99414,1.00072,0.03657
0.99415,1.00054,0.03663
0.99417,1.00137,0.03667
0.99419,1.00086,0.03663
0.9942,0.99959,0.03666
0.99421,1.0003,0.03671
0.99423,1.00141,0.03675
0.99424,1.00128,0.03678
0.99426,1.00187,0.0368
0.99428,1.00121,0.03681
0.99429,1.0008,0.03676
0.99431,1.00015,0.03677
0.99432,0.99996,0.03679
0.99433,1.00044,0.03684
0.99435,1.0005,0.03683
0.99436,1.0004,0.03682
0.99437,1.00027,0.03685
0.99439,1.00009,0.03689
0.9944,1.00026,0.03688
0.99441,0.99948,0.03686
0.99442,0.99965,0.0369
0.99443,0.99974,0.0369
0.99444,0.99876,0.03692
0.99445,0.99895,0.03691
0.99446,0.9985,0.03691
0.99447,0.99849,0.03693
0.99448,0.99819,0.03692
0.99449,0.99767,0.03691
0.99449,0.99687,0.03689
0.9945,0.99657,0.0369
0.9945,0.99703,0.03695
0.99451,0.99694,0.03692
0.99451,0.99721,0.037
0.99452,0.99853,0.03702
0.99453,0.9989,0.03706
0.99454,0.99892,0.03706
0.99455,0.9986,0.03711
0.99456,0.99885,0.03712
0.99457,0.99837,0.03709
0.99457,0.99875,0.03712
0.99458,0.99904,0.03718
0.99459,0.99929,0.03716
0.9946,0.99858,0.03716
0.99461,0.99908,0.03717
0.99462,0.99824,0.03714
0.99463,0.99789,0.03714
0.99463,0.99758,0.03713
0.99464,0.99738,0.03714
0.99465,0.99769,0.0372
0.99465,0.99838,0.03721
0.99466,0.9984,0.03724
0.99467,0.99807,0.03727
0.99468,0.99999,0.03734
0.99469,1.00042,0.03737
0.9947,1.00074,0.03739
0.99472,1.00144,0.03744
0.99473,1.0022,0.03747
0.99475,1.00228,0.0375
0.99477,1.00328,0.03757
0.99478,1.00404,0.03758
0.9948,1.00459,0.0376
0.99482,1.00389,0.03761
0.99484,1.00452,0.03762
0.99486,1.00492,0.03768
0.99489,1.00621,0.03773
0.99491,1.00624,0.03773
0.99493,1.00594,0.03776
0.99495,1.00557,0.03772
0.99497,1.00479,0.03772
0.99499,1.00541,0.03781
0.99502,1.0062,0.03782
0.99504,1.00658,0.03783
0.99506,1.00642,0.03782
0.99508,1.00608,0.03783
0.99511,1.00601,0.03785
0.99513,1.00578,0.03791
0.99515,1.00727,0.03792
0.99517,1.00736,0.03792
0.9952,1.00672,0.03792
0.99522,1.00664,0.03799
0.99524,1.00809,0.03802
0.99527,1.00831,0.03804
0.9953,1.00785,0.03806
0.99532,1.00818,0.03805
0.99534,1.00773,0.03809
0.99537,1.0076,0.03808
0.99539,1.00751,0.03811
0.99542,1.00852,0.03815
0.99544,1.00881,0.03818
0.99547,1.00877,0.03817
0.99549,1.009,0.0382
0.99552,1.01014,0.03823
0.99555,1.00975,0.03823
0.99558,1.00958,0.03824
0.9956,1.00986,0.03824
0.99563,1.00999,0.03825
0.99566,1.01001,0.03827
0.99568,1.00942,0.03825
